area,day,ap_tmp,sin,dif
춘천,2018-06-14,21.812982680056127,0,-4.400000000000002
춘천,2018-06-15,20.988678174745154,0,-7.699999999999999
춘천,2018-06-16,23.132924447322488,0,-15.999999999999998
춘천,2018-06-17,24.4514,0,-11.399999999999999
춘천,2018-06-18,26.495425645359127,0,-14.0
춘천,2018-06-19,24.98823510537759,0,-11.2
춘천,2018-06-20,26.475565787730428,0,-12.900000000000002
춘천,2018-06-21,25.76930361382056,0,-12.3
춘천,2018-06-22,27.24101417619929,0,-17.499999999999996
춘천,2018-06-23,26.77147866335148,0,-12.8
춘천,2018-06-24,28.545239448933035,0,-15.299999999999997
춘천,2018-06-25,28.713742554134438,0,-14.2
춘천,2018-06-26,24.41556398248888,0,-5.199999999999999
춘천,2018-06-27,25.701779333746046,0,-6.400000000000002
춘천,2018-06-28,25.715224819070247,0,-9.100000000000001
춘천,2018-06-29,26.66555692148141,0,-10.299999999999997
춘천,2018-06-30,26.950909024121614,0,-9.0
춘천,2018-07-01,24.3924301017926,0,-1.6999999999999993
춘천,2018-07-02,24.22859314912907,0,-1.3999999999999986
춘천,2018-07-03,27.79205901944058,0,-8.2
춘천,2018-07-04,28.713742554134438,0,-8.900000000000002
춘천,2018-07-05,25.53874790591585,0,-4.400000000000002
춘천,2018-07-06,23.463108304213854,0,-5.900000000000002
춘천,2018-07-07,21.84599723340292,0,-6.800000000000001
춘천,2018-07-08,22.37178244326673,0,-12.400000000000002
춘천,2018-07-09,21.46160377711852,0,-1.6999999999999993
춘천,2018-07-10,24.423868637253655,0,-5.900000000000002
춘천,2018-07-11,27.54827644724707,0,-5.099999999999998
춘천,2018-07-12,28.793512196938774,0,-7.099999999999998
춘천,2018-07-13,29.1133563829615,0,-9.700000000000003
춘천,2018-07-14,29.725011009382456,0,-10.2
