지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s)
217,정선군,2022-10-15,15.7,11.1,24.4,.7
217,정선군,2022-10-16,15.8,13.1,21.2,.7
217,정선군,2022-10-17,11.8,3.1,18,1.5
217,정선군,2022-10-18,6.2,-.3,15.1,.9
217,정선군,2022-10-19,6.1,-.1,15.9,.9
217,정선군,2022-10-20,8.4,-.2,20.2,.8
217,정선군,2022-10-21,10.7,4.2,20.2,1
217,정선군,2022-10-22,12.6,7.3,20.4,1.3
217,정선군,2022-10-23,9.5,6.4,15.7,.8
217,정선군,2022-10-24,8,5.2,11.5,1.3
217,정선군,2022-10-25,6.8,2.2,12.5,1
217,정선군,2022-10-26,7.9,2.1,16,1
217,정선군,2022-10-27,9.7,4.1,20.1,.7
217,정선군,2022-10-28,9.8,5.3,14.8,.9
217,정선군,2022-10-29,11.3,6.9,19.5,.8
217,정선군,2022-10-30,11.1,6.8,18.7,1.1
217,정선군,2022-10-31,9.8,6,18.1,.7
217,정선군,2022-11-01,9.6,4.3,18.8,1
217,정선군,2022-11-02,8,3.1,19.2,.8
217,정선군,2022-11-03,7.3,1.1,14.3,1.1
217,정선군,2022-11-04,4.5,-1.5,11.5,1.3
217,정선군,2022-11-05,2.3,-4.8,12.1,1.1
217,정선군,2022-11-06,3.9,-3.8,14.1,.7
217,정선군,2022-11-07,5.9,-2.2,15.4,.8
217,정선군,2022-11-08,7.7,2.4,17,.8
217,정선군,2022-11-09,7.3,.1,17.1,1.1
217,정선군,2022-11-10,8.9,2.1,18,.7
217,정선군,2022-11-11,11,5.8,19.7,.7
217,정선군,2022-11-12,12.3,4.2,20.5,1.3
217,정선군,2022-11-13,12.5,9,17,3
217,정선군,2022-11-14,8.2,4.2,12.1,1.2
217,정선군,2022-11-15,5.4,-.2,10.5,1.7
217,정선군,2022-11-16,6.2,1.4,12.8,1.5
217,정선군,2022-11-17,5.5,.2,14.7,.6
217,정선군,2022-11-18,5.2,-.7,16.3,.8
217,정선군,2022-11-19,6.4,.4,14.5,.7
217,정선군,2022-11-20,7,3,16.3,.6
217,정선군,2022-11-21,8.1,.4,16.7,.9
217,정선군,2022-11-22,8.3,2.8,13.6,.6
217,정선군,2022-11-23,8.5,2.7,15,.8
217,정선군,2022-11-24,4.9,1.3,11.6,.8
217,정선군,2022-11-25,7.6,-.1,14.5,2.6
217,정선군,2022-11-26,7.4,-.3,12.5,2.9
217,정선군,2022-11-27,2.5,-3.7,12.8,.6
217,정선군,2022-11-28,4.2,-2.3,8.2,1.5
217,정선군,2022-11-29,8.8,3,12.8,2.1
217,정선군,2022-11-30,-3.6,-7.3,3,3.1
217,정선군,2022-12-01,-5.1,-9.3,-.1,2.1
217,정선군,2022-12-02,-4.3,-10.3,1.3,1.3
217,정선군,2022-12-03,-.7,-6.1,3.3,1.2
217,정선군,2022-12-04,-1.5,-5.2,2.1,1.1
217,정선군,2022-12-05,-3.6,-7,2.3,1.4
217,정선군,2022-12-06,-3,-9,1.4,1.5
217,정선군,2022-12-07,2,-2.4,5.6,2.6
217,정선군,2022-12-08,.6,-4.1,8,1
217,정선군,2022-12-09,-1.7,-6.5,6.2,.5
217,정선군,2022-12-10,-.2,-5,7.1,.8
217,정선군,2022-12-11,-1.5,-6.6,7.1,.5
217,정선군,2022-12-12,.5,-5.9,6.8,2.1
217,정선군,2022-12-13,0,-4.1,2.6,4
217,정선군,2022-12-14,-9.4,-11.7,-4.1,3.5
217,정선군,2022-12-15,-6.2,-12.7,-.3,1.8
217,정선군,2022-12-16,-6.4,-12.9,-1.5,1.4
217,정선군,2022-12-17,-7.7,-11.8,-2.4,2.6
217,정선군,2022-12-18,-10.4,-13.6,-6.7,3.1
217,정선군,2022-12-19,-8.3,-12.8,-2.8,1.6
217,정선군,2022-12-20,-6.4,-12.8,.4,1.4
217,정선군,2022-12-21,-3.3,-6.7,.2,.9
217,정선군,2022-12-22,-7.8,-12.2,-.6,3.5
217,정선군,2022-12-23,-12.6,-14.7,-9.6,4.3
217,정선군,2022-12-24,-11.9,-18.3,-4.2,1.1
217,정선군,2022-12-25,-9.8,-16.5,-1.8,1
217,정선군,2022-12-26,-9.4,-15.5,-.6,.6
217,정선군,2022-12-27,-8,-15.1,.8,.7
217,정선군,2022-12-28,-5.5,-11.7,-.2,2.1
217,정선군,2022-12-29,-5.1,-8.5,.7,1.9
217,정선군,2022-12-30,-4.9,-8.6,1.6,1.1
217,정선군,2022-12-31,-4.2,-11.9,.3,2.2
217,정선군,2023-01-01,.1,-5.4,5.4,2.2
217,정선군,2023-01-02,-6.7,-12.3,.2,1
217,정선군,2023-01-03,-7.6,-14.7,-.1,1.4
217,정선군,2023-01-04,-6.5,-14.1,2.2,1.1
217,정선군,2023-01-05,-5.7,-13.1,3.3,.7
217,정선군,2023-01-06,-4.7,-11.6,4.2,.8
217,정선군,2023-01-07,-1.9,-6.2,2.1,.9
217,정선군,2023-01-08,-3.9,-11.1,3.5,.7
217,정선군,2023-01-09,1,-4.4,8.9,.9
217,정선군,2023-01-10,-1.8,-7.4,7.7,.6
217,정선군,2023-01-11,-.4,-6.4,8.5,1.2
217,정선군,2023-01-12,-.6,-6.7,9.7,.5
217,정선군,2023-01-13,1.7,-2.6,3.2,.4
217,정선군,2023-01-14,4.1,1.5,6.9,1.7
217,정선군,2023-01-15,.4,-2,2,1.1
217,정선군,2023-01-16,-3.9,-8.7,-.6,1.7
217,정선군,2023-01-17,-5.4,-10.1,-1.2,1.1
217,정선군,2023-01-18,-4.1,-8.9,1.5,.9
217,정선군,2023-01-19,-4.7,-12.2,1.5,1.2
217,정선군,2023-01-20,-3,-10,.9,4.7
217,정선군,2023-01-21,-8.3,-15,-.7,.9
217,정선군,2023-01-22,-4,-8.7,2.6,.5
217,정선군,2023-01-23,-1.4,-7.8,5.5,1.9
217,정선군,2023-01-24,-12.6,-17.1,-2.6,5.6
217,정선군,2023-01-25,-14.1,-20.1,-7.4,1.8
217,정선군,2023-01-26,-7.8,-14.9,-2.9,1.1
217,정선군,2023-01-27,-8.5,-13.2,-3.7,2.7
217,정선군,2023-01-28,-7.5,-14.1,-3.3,2.9
217,정선군,2023-01-29,-4,-11.3,.6,1.9
217,정선군,2023-01-30,-4.2,-9.6,1.8,1.8
217,정선군,2023-01-31,-1.5,-12.2,5.1,2
217,정선군,2023-02-01,1.6,-5.1,5.7,3.7
217,정선군,2023-02-02,-4,-9.8,2.4,.9
217,정선군,2023-02-03,-2.6,-6.7,3.5,.9
217,정선군,2023-02-04,-3.8,-10.6,3.8,1.5
217,정선군,2023-02-05,-3,-10.4,5.6,1.2
217,정선군,2023-02-06,-1.2,-8.6,10,.7
217,정선군,2023-02-07,.3,-6.1,9.1,.8
217,정선군,2023-02-08,-.2,-5.7,8.2,1.1
217,정선군,2023-02-09,.2,-7.6,8.2,1.2
217,정선군,2023-02-10,.7,-2.7,5.1,.4
217,정선군,2023-02-11,.4,-3.4,7.8,.9
217,정선군,2023-02-12,1.4,-5.8,9.7,1.2
217,정선군,2023-02-13,2.7,.3,4.6,1.7
217,정선군,2023-02-14,.2,-2,5.8,1.5
217,정선군,2023-02-15,-.3,-2.8,3.4,1.3
217,정선군,2023-02-16,-.9,-3.9,3.3,1.9
217,정선군,2023-02-17,.2,-6.2,9,.7
217,정선군,2023-02-18,3.3,-2,8.2,1.1
217,정선군,2023-02-19,3.6,-1.3,7,3
217,정선군,2023-02-20,-1.3,-6.2,3.3,2.5
217,정선군,2023-02-21,-3.2,-10,5.2,.8
217,정선군,2023-02-22,0,-9.6,8,1.4
217,정선군,2023-02-23,3.1,-1.7,10.1,1.7
217,정선군,2023-02-24,1.4,-3.6,9.5,1.8
217,정선군,2023-02-25,.4,-4.5,6.2,1.7
217,정선군,2023-02-26,0,-8,10.4,1.1
217,정선군,2023-02-27,2.5,-7.4,14.3,1.2
217,정선군,2023-02-28,4,-5.5,12.7,1.3
217,정선군,2023-03-01,5.2,.9,9.3,2.5
217,정선군,2023-03-02,1.5,-3.7,7,2
217,정선군,2023-03-03,2.9,-4.6,11.5,1.8
217,정선군,2023-03-04,4.2,-4,15,1
217,정선군,2023-03-05,4.5,-3.8,14.9,.9
217,정선군,2023-03-06,5.4,-4,16.4,1.1
217,정선군,2023-03-07,8.5,-1.3,18.5,1.9
217,정선군,2023-03-08,10.3,2.9,19.1,2.5
217,정선군,2023-03-09,9.4,3.3,18.4,1.7
217,정선군,2023-03-10,10.6,-.2,22,1.2
217,정선군,2023-03-11,12,2.4,22.7,1
217,정선군,2023-03-12,5,-.7,12.2,2.5
217,정선군,2023-03-13,1.9,-3.6,7.3,3.9
217,정선군,2023-03-14,5.3,-1.9,14.6,3.1
217,정선군,2023-03-15,8.9,-2.8,16.9,4
217,정선군,2023-03-16,5.6,-.5,11.7,2.1
217,정선군,2023-03-17,6.6,-3,13.9,1.1
217,정선군,2023-03-18,9.6,2.6,18.1,1.5
217,정선군,2023-03-19,7.9,-1.5,19.2,1.2
217,정선군,2023-03-20,8.2,-1.1,19,1.1
217,정선군,2023-03-21,10.1,0,21.8,.9
217,정선군,2023-03-22,13.8,.3,26,1.2
217,정선군,2023-03-23,11.1,7,14.8,1.2
217,정선군,2023-03-24,7,5.2,8.9,1.7
217,정선군,2023-03-25,7.7,4.8,12.2,.9
217,정선군,2023-03-26,7.9,.5,16,1.6
217,정선군,2023-03-27,5.2,-1.2,14.4,1.3
217,정선군,2023-03-28,6.7,-3.4,16.6,1.6
217,정선군,2023-03-29,9.1,-1.7,20.6,1.5
217,정선군,2023-03-30,10.9,-.1,22.2,1.5
217,정선군,2023-03-31,12,.7,24.4,1.2
217,정선군,2023-04-01,12.3,1.7,24.8,1.3
217,정선군,2023-04-02,10.8,1.3,20.8,1.6
217,정선군,2023-04-03,11.7,.9,23.5,1.6
217,정선군,2023-04-04,13.5,3.8,22.9,1.2
217,정선군,2023-04-05,12,9.9,14.7,2.3
217,정선군,2023-04-06,8.3,7,11.1,2.8
217,정선군,2023-04-07,8.4,3,14.8,3.1
217,정선군,2023-04-08,6.6,-.6,13.2,3.8
217,정선군,2023-04-09,9.4,-2.2,18.7,2.7
217,정선군,2023-04-10,12.2,.7,19.9,2.8
217,정선군,2023-04-11,13.3,9.9,17.6,3.8
217,정선군,2023-04-12,9.1,3,15.8,3.5
217,정선군,2023-04-13,9.7,-1.7,19.9,1.8
217,정선군,2023-04-14,13.3,5.4,24.9,1.2
217,정선군,2023-04-15,9.7,6.5,16.3,1.1
217,정선군,2023-04-16,8.1,3.3,15.8,1.5
217,정선군,2023-04-17,9.4,2.7,16.6,1.2
217,정선군,2023-04-18,9.7,7.5,12.8,.9
217,정선군,2023-04-19,16.6,9,28.6,1.2
217,정선군,2023-04-20,17.9,11,24.4,2
217,정선군,2023-04-21,12.5,7.8,18.4,1.8
217,정선군,2023-04-22,10.9,4.5,17.6,1.8
217,정선군,2023-04-23,10.4,2.2,20.2,1.2
217,정선군,2023-04-24,11.6,5.5,17.3,1.5
217,정선군,2023-04-25,6.5,2.7,9.3,.8
217,정선군,2023-04-26,7.6,2.3,12.8,1.8
217,정선군,2023-04-27,10.5,-.1,22.2,1.4
217,정선군,2023-04-28,14.5,2.7,22.7,2.1
217,정선군,2023-04-29,12.9,8.8,16.5,3
217,정선군,2023-04-30,12.6,6.6,17.9,3.6
217,정선군,2023-05-01,11.6,5.8,17.8,2.3
217,정선군,2023-05-02,13.3,1.6,24.3,1.1
217,정선군,2023-05-03,16.8,7.8,27,1.2
217,정선군,2023-05-04,17.6,7.6,27.2,.9
217,정선군,2023-05-05,16.1,11.7,17.9,1.7
217,정선군,2023-05-06,9.4,8.5,11.7,2.6
217,정선군,2023-05-07,9.3,3.9,12.6,2.6
217,정선군,2023-05-08,12,2.7,23.7,1.2
217,정선군,2023-05-09,14.5,4.5,25.6,1.6
217,정선군,2023-05-10,15,5.4,25.5,1
217,정선군,2023-05-11,16.1,7,26.2,1.1
217,정선군,2023-05-12,16.3,7.7,24.6,1
217,정선군,2023-05-13,15.6,8.3,25.3,.8
217,정선군,2023-05-14,15.8,10.3,22.9,1.4
217,정선군,2023-05-15,16.9,6.9,27,1.4
217,정선군,2023-05-16,20.3,9.3,31.3,1.3
217,정선군,2023-05-17,20.5,10.4,29,2.5
217,정선군,2023-05-18,16.2,11.7,22.1,.6
217,정선군,2023-05-19,16.6,11.4,21.1,1.9
217,정선군,2023-05-20,19.5,11.1,28.2,1.6
217,정선군,2023-05-21,18.8,15.5,23.8,1.9
217,정선군,2023-05-22,16.2,10.1,23.5,1.4
217,정선군,2023-05-23,13.6,7.6,24.4,1.2
217,정선군,2023-05-24,16,6.7,25.4,1
217,정선군,2023-05-25,19,9.2,27.7,1
217,정선군,2023-05-26,20.4,14.6,27.2,1.4
217,정선군,2023-05-27,17.8,12.9,22.2,.6
217,정선군,2023-05-28,18.1,16.4,19.4,2.1
217,정선군,2023-05-29,19.5,16.6,25.6,.5
217,정선군,2023-05-30,18.7,12.7,24.3,1.5
217,정선군,2023-05-31,18.4,9.9,27.4,1
217,정선군,2023-06-01,19.6,13.2,26.6,.7
217,정선군,2023-06-02,20.8,15.1,26.8,1.8
217,정선군,2023-06-03,20,12.9,27,1.8
217,정선군,2023-06-04,19.2,10,27.5,1.7
217,정선군,2023-06-05,19.6,10.2,27.5,1.9
217,정선군,2023-06-06,20.1,12.4,27.7,1.7
217,정선군,2023-06-07,20.2,14.2,26,1.5
221,제천,2020-06-08,23.7,16.8,31.3,1.1
221,제천,2020-06-09,25.2,17.2,33.9,1.1
221,제천,2020-06-10,25.1,18.3,32.8,1.2
221,제천,2020-06-11,24.9,20.2,31.3,1.2
221,제천,2020-06-12,23.3,19.6,27.9,.8
221,제천,2020-06-13,24.3,17.9,31.3,1.2
221,제천,2020-06-14,23,20.3,27.4,2.1
221,제천,2020-06-15,21.4,15,27.5,2.1
221,제천,2020-06-16,21,13.5,28.2,1.2
221,제천,2020-06-17,22.5,15.3,28.9,1.3
221,제천,2020-06-18,20.4,16.9,23.4,.8
221,제천,2020-06-19,21.3,16.6,27.6,1.1
221,제천,2020-06-20,23.1,16.1,29.3,1.7
221,제천,2020-06-21,24.7,20,31.4,1.1
221,제천,2020-06-22,25.2,18.1,33.6,1
221,제천,2020-06-23,25.6,19.6,32.9,1.1
221,제천,2020-06-24,20.5,18.3,23.5,1.3
221,제천,2020-06-25,20.1,18.6,22.2,.8
221,제천,2020-06-26,20.4,18.4,24.7,2
221,제천,2020-06-27,21.6,17.5,27.2,.9
221,제천,2020-06-28,22.6,16.5,29.1,1.2
221,제천,2020-06-29,21.5,17.2,25.7,1.5
221,제천,2020-06-30,19.8,16.9,23.4,1.7
221,제천,2020-07-01,18.2,15.1,22.4,1.4
221,제천,2020-07-02,22.2,15.2,29.1,.9
221,제천,2020-07-03,20.6,17.2,25.1,1.1
221,제천,2020-07-04,21,16.1,27.3,1.1
221,제천,2020-07-05,22.1,16.4,27.8,1
221,제천,2020-07-06,23,17,29.2,1
221,제천,2020-07-07,23,20,27.3,1.5
221,제천,2020-07-08,24.3,17.9,30.3,1.2
221,제천,2020-07-09,25,19,31.2,1.3
221,제천,2020-07-10,23.8,20.2,28.7,1.6
221,제천,2020-07-11,23.4,19.3,28,1.4
221,제천,2020-07-12,20.5,17.7,24,1.4
221,제천,2020-07-13,17.9,16.4,19,3
221,제천,2020-07-14,19.2,16.4,22.4,1.6
221,제천,2020-07-15,19.8,16.5,25.4,.9
221,제천,2020-07-16,21.9,16.5,28.3,1
221,제천,2020-07-17,23.5,18.5,30,1.1
221,제천,2020-07-18,23.1,18.3,29,1
221,제천,2020-07-19,23,18.3,26.8,1.6
221,제천,2020-07-20,23.4,21.2,25.7,1.7
221,제천,2020-07-21,23.9,20.1,29.5,1
221,제천,2020-07-22,22.2,20.6,24.3,.7
221,제천,2020-07-23,20.1,17.8,22,1.9
221,제천,2020-07-24,20.9,17.7,22.5,2.4
221,제천,2020-07-25,22.5,19.5,26.5,1.1
221,제천,2020-07-26,22.9,19.3,26.8,1.1
221,제천,2020-07-27,22.7,20.3,26,.9
221,제천,2020-07-28,22.4,20.1,25.5,.8
221,제천,2020-07-29,22.7,20.4,26,.6
221,제천,2020-07-30,23.1,21.2,26.9,.9
221,제천,2020-07-31,24.5,20.2,29.9,1
221,제천,2020-08-01,24.5,21.4,28.8,.9
221,제천,2020-08-02,23,21.8,26.6,.8
221,제천,2020-08-03,22.8,21.7,24.9,.7
221,제천,2020-08-04,25.4,21.8,30.4,1.3
221,제천,2020-08-05,24,22.4,25.8,.4
221,제천,2020-08-06,23.4,21.6,24.9,1.9
221,제천,2020-08-07,21.9,20.7,24.6,.5
221,제천,2020-08-08,21.8,19.8,22.9,1
221,제천,2020-08-09,23.5,21.5,26.7,.3
221,제천,2020-08-10,24.1,20.9,28.5,.6
221,제천,2020-08-11,23.4,22.1,24.9,1
221,제천,2020-08-12,24.8,21.6,30.5,.7
221,제천,2020-08-13,26.6,23.1,30.6,.8
221,제천,2020-08-14,27.1,24.4,30.3,2.1
221,제천,2020-08-15,25.4,23.6,26.8,1.4
221,제천,2020-08-16,25.9,22.6,30.5,1.1
221,제천,2020-08-17,25.8,21.4,31.3,1
221,제천,2020-08-18,25,21.3,31.2,1
221,제천,2020-08-19,25.2,20.6,31.8,1
221,제천,2020-08-20,25.5,20.2,32.5,.6
221,제천,2020-08-21,26.2,22.1,32.1,1.2
221,제천,2020-08-22,24.5,20.2,28.6,1.3
221,제천,2020-08-23,22.7,18.9,29.1,.7
221,제천,2020-08-24,24.7,19.1,31.1,.8
221,제천,2020-08-25,26.7,21.2,33.4,.8
221,제천,2020-08-26,27.1,22.8,31.9,2.3
221,제천,2020-08-27,26.6,24.2,30.8,1.5
221,제천,2020-08-28,26.6,23.5,32.5,.7
221,제천,2020-08-29,25.4,23.4,29.9,.5
221,제천,2020-08-30,24.8,23.3,29,1
221,제천,2020-08-31,24.3,21,28.1,1.6
221,제천,2020-09-01,23.5,18.3,28,.8
221,제천,2020-09-02,23.7,22.1,25.6,1.5
221,제천,2020-09-03,22.6,19.7,25,4.3
221,제천,2020-09-04,20.6,16,28.3,1.2
221,제천,2020-09-05,18.6,15.1,22.6,.6
221,제천,2020-09-06,18.5,15.7,22.6,2
221,제천,2020-09-07,19.1,15.5,23.4,3.3
221,제천,2020-09-08,20.7,16,25.6,3.1
221,제천,2020-09-09,19.2,15.4,24.6,1
221,제천,2020-09-10,19.8,16.3,25.3,.8
221,제천,2020-09-11,19.3,15.7,23.3,1.7
221,제천,2020-09-12,18,16.3,21.7,.9
221,제천,2020-09-13,18.2,14.3,23.9,.6
221,제천,2020-09-14,18.4,13.4,24.5,.8
221,제천,2020-09-15,19.9,15.2,26.5,.8
221,제천,2020-09-16,19.7,18.5,24,.5
221,제천,2020-09-17,18.8,15.7,22.1,.7
221,제천,2020-09-18,17.5,12.4,23.3,1.3
221,제천,2020-09-19,15.6,11.8,20.8,.7
221,제천,2020-09-20,14.7,8.6,23.3,1.2
221,제천,2020-09-21,14.6,7.2,22.4,.6
221,제천,2020-09-22,15.9,10.5,22.6,1.5
221,제천,2020-09-23,16,10,21.5,1.7
221,제천,2020-09-24,17.1,12,23.2,2
221,제천,2020-09-25,16,10.9,23,1
221,제천,2020-09-26,15.5,9.5,22.3,1
221,제천,2020-09-27,15.8,9.5,23.4,.8
221,제천,2020-09-28,14.8,8.9,24.3,.8
221,제천,2020-09-29,14.5,8.2,22.4,.7
221,제천,2020-09-30,16.5,10.9,23.5,.7
221,제천,2020-10-01,17.4,11.8,23.5,.7
221,제천,2020-10-02,18.4,15.3,23,1.2
221,제천,2020-10-03,16.2,14.8,18.8,.3
221,제천,2020-10-04,16,10.3,19.8,1.6
221,제천,2020-10-05,10,3,17.2,1.5
221,제천,2020-10-06,9.7,2.5,18.7,1
221,제천,2020-10-07,13.1,6.4,20.2,1.5
221,제천,2020-10-08,13.2,5.6,20.3,1.7
221,제천,2020-10-09,14.2,7.5,21,2.3
221,제천,2020-10-10,13.1,5.8,19.4,1.1
221,제천,2020-10-11,13.3,6.1,19,.6
221,제천,2020-10-12,13.7,9.2,20.6,.7
221,제천,2020-10-13,10.4,5.5,17.8,.8
221,제천,2020-10-14,9.1,3.9,18.1,.6
221,제천,2020-10-15,8.7,3.3,17.7,.5
221,제천,2020-10-16,8.9,2.2,15.4,.6
221,제천,2020-10-17,8.4,2.8,17.9,.8
221,제천,2020-10-18,8.2,-.1,18.6,.8
221,제천,2020-10-19,9.4,2.3,20.2,.6
221,제천,2020-10-20,10.2,2.2,21,.5
221,제천,2020-10-21,9.3,4.8,14.5,.3
221,제천,2020-10-22,10.6,4.5,15.6,.6
221,제천,2020-10-23,6.1,-.2,13.1,1.6
221,제천,2020-10-24,4.6,-3,12.9,1.4
221,제천,2020-10-25,6.8,-2.1,17.5,.9
221,제천,2020-10-26,7.8,-.4,18.1,.6
221,제천,2020-10-27,9,1.4,18.8,.6
221,제천,2020-10-28,10.1,2.2,19,1
221,제천,2020-10-29,6.3,-1.9,16.5,.6
221,제천,2020-10-30,7.6,-1.3,17.6,.6
221,제천,2020-10-31,8.5,.4,16.9,.6
221,제천,2020-11-01,10.1,8.5,11.5,.5
221,제천,2020-11-02,7.9,.9,15.2,1.1
221,제천,2020-11-03,4.4,-.9,8,2.3
221,제천,2020-11-04,1,-5.5,9.3,1.2
221,제천,2020-11-05,4.8,-5.2,14.4,.5
221,제천,2020-11-06,10.2,5.5,15.8,.7
221,제천,2020-11-07,11.3,4,18,1.6
221,제천,2020-11-08,6.9,-.1,13.9,1.7
221,제천,2020-11-09,3.8,-4.8,10,1.7
221,제천,2020-11-10,3.6,-3.7,11.7,1
221,제천,2020-11-11,3.8,-4.2,15.3,.5
221,제천,2020-11-12,5,-3.6,16.5,.7
221,제천,2020-11-13,5.7,-1.9,16.7,.6
221,제천,2020-11-14,7.4,-1.2,17,.5
221,제천,2020-11-15,6.9,.2,16.6,.8
221,제천,2020-11-16,9.4,.9,18.4,.9
221,제천,2020-11-17,11.7,3.3,19.5,.6
221,제천,2020-11-18,15.2,11.4,18.6,.6
221,제천,2020-11-19,14.3,8.3,20.5,2.2
221,제천,2020-11-20,4,1.1,8.4,2.9
221,제천,2020-11-21,4.9,-2,11.5,.9
221,제천,2020-11-22,6.1,3,8.1,1.8
221,제천,2020-11-23,.2,-4,5.5,1.4
221,제천,2020-11-24,1.2,-4.3,7.8,.6
221,제천,2020-11-25,.9,-4.4,9,.9
221,제천,2020-11-26,2.5,-2.9,10.8,.6
221,제천,2020-11-27,3.3,-1.1,7.6,1.8
221,제천,2020-11-28,-.7,-5,3.6,1.4
221,제천,2020-11-29,-.9,-6.5,3.2,1.2
221,제천,2020-11-30,-2.8,-8,3.9,1
